,Unnamed: 0,CountryOther,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,SeriousCritical,TotCases-1Mpop,Deaths-1M pop,TotalTests,Tests-1M pop,Region,Cases,Deaths,Confirmed cases in the last 14 days,Attainment of goals / Health / Level (DALE),Attainment of goals / Health / Distribution,Attainment of goals / Health / Overall goal attainment,Health expenditure per capita in international dollars,Performance / On level of health,Performance / Overall health system performance,date
59,59,India,12320,833,405,12,1432,10483,0,9.0,0.3,244893,177,Asia,11438,377,10041,19,13,121,133,118,112,04-19-2020
60,60,Indonesia,5136,297,469,10,446,4221,0,19.0,2.0,36000,132,Asia,4839,459,3311,103,156,106,154,90,92,04-19-2020
61,61,Iran,76389,1512,4777,94,49933,21679,3643,909.0,57.0,299204,3562,Asia,74877,4683,30271,96,113,114,94,58,93,04-19-2020
62,62,Iraq,1415,15,79,1,812,524,0,35.0,2.0,46135,1147,Asia,1400,78,706,126,130,124,117,75,103,04-19-2020
63,63,Ireland,11479,0,406,0,77,10996,194,2325.0,82.0,90646,18358,Europe,11479,406,8244,27,13,25,25,32,19,04-19-2020
64,64,Israel,12200,154,126,3,2309,9765,176,1410.0,15.0,117339,13557,Asia,12046,123,7130,23,7,24,19,40,28,04-19-2020
65,65,Italy,165155,2667,21645,578,38092,105418,3079,2732.0,358.0,1117404,18481,Europe,162488,21069,56696,6,14,11,11,3,2,04-19-2020
66,66,Jamaica,105,0,5,1,21,79,0,35.0,2.0,1290,436,America,105,5,67,36,87,69,89,8,53,04-19-2020
67,67,Japan,8100,215,146,0,853,7101,152,64.0,1.0,89551,708,Asia,8100,119,6147,1,3,1,13,9,10,04-19-2020
68,68,Jordan,397,0,7,0,235,155,5,39.0,0.7,20500,2009,Asia,397,7,123,101,83,84,98,100,83,04-19-2020
69,69,Kazakhstan,1290,58,16,2,240,1034,20,69.0,0.9,81359,4333,Asia,1267,14,927,122,52,62,112,135,64,04-19-2020
70,70,Kenya,225,9,10,1,53,162,2,4.0,0.2,9630,179,Africa,216,9,157,162,135,142,152,178,140,04-19-2020
71,71,Kuwait,1405,50,3,0,206,1196,31,329.0,0.7,0,0,Asia,1355,3,1066,68,54,46,41,68,45,04-19-2020
72,72,Kyrgyzstan,449,19,5,0,78,366,5,69.0,0.8,26147,4008,Asia,449,5,342,123,122,135,146,134,151,04-19-2020
73,73,Laos,19,0,0,0,1,18,0,3.0,0.0,1235,170,Asia,19,0,10,147,147,154,157,155,165,04-19-2020
74,74,Latvia,666,9,5,0,44,617,3,353.0,3.0,29896,15850,Europe,657,5,259,82,56,67,77,121,105,04-19-2020
75,75,Lebanon,658,17,21,0,81,556,33,96.0,3.0,17260,2529,Asia,641,21,178,95,88,93,46,97,91,04-19-2020
76,76,Liberia,59,0,6,0,4,49,0,12.0,1.0,0,0,Africa,59,6,56,181,191,187,181,176,186,04-19-2020
77,77,Libya,35,0,1,0,9,25,0,5.0,0.1,570,83,Africa,35,1,25,107,102,97,84,94,87,04-19-2020
78,78,Lithuania,1091,21,30,1,138,923,14,401.0,11.0,44677,16412,Europe,1070,24,537,63,48,52,71,93,73,04-19-2020
79,79,Luxembourg,3307,0,67,0,500,2740,30,5283.0,107.0,29523,47163,Europe,3307,67,1129,18,22,5,5,31,16,04-19-2020
80,80,Madagascar,110,2,0,0,29,81,1,4.0,0.0,0,0,Africa,108,0,62,172,168,167,190,173,159,04-19-2020
81,81,Malawi,16,0,2,0,0,14,1,0.8,0.1,314,16,Africa,16,2,16,189,187,182,161,187,185,04-19-2020
82,82,Malaysia,5072,85,83,1,2647,2342,56,157.0,3.0,87183,2694,Asia,4987,82,2361,89,49,55,93,86,49,04-19-2020
83,83,Maldives,21,1,0,0,16,5,0,39.0,0.0,2899,5363,Asia,21,0,3,130,134,128,76,147,147,04-19-2020
84,84,Mali,148,4,13,0,34,101,0,7.0,0.6,0,0,Africa,144,13,126,183,180,178,179,170,163,04-19-2020
85,85,Malta,399,6,3,0,44,352,4,904.0,7.0,19121,43305,Europe,393,3,226,21,38,31,37,2,5,04-19-2020
86,86,Mauritania,7,0,1,0,2,4,0,2.0,0.2,593,128,Africa,7,1,2,158,163,169,141,151,162,04-19-2020
87,87,Mauritius,324,0,9,0,65,250,3,255.0,7.0,8279,6510,Africa,324,9,181,78,77,90,69,113,84,04-19-2020
88,88,Mexico,5399,385,406,74,2125,2868,207,42.0,3.0,40091,311,America,5399,406,4184,55,65,51,55,63,61,04-19-2020
89,89,Moldova,2049,115,46,5,171,1832,80,508.0,11.0,6271,1555,Europe,1934,40,1581,88,64,91,108,106,101,04-19-2020
90,90,Monaco,93,0,1,0,6,86,5,2370.0,25.0,0,0,Europe,93,2,41,9,30,18,12,12,13,04-19-2020
91,91,Mongolia,30,0,0,0,5,25,0,9.0,0.0,1000,305,Asia,30,0,18,131,148,136,145,138,145,04-19-2020
92,92,Morocco,1988,100,127,1,218,1643,1,54.0,3.0,10392,282,Africa,1888,126,1271,110,111,94,99,17,29,04-19-2020
93,93,Mozambique,29,1,0,0,2,27,0,0.9,0.0,793,25,Africa,28,0,20,180,190,185,160,168,184,04-19-2020
94,94,Myanmar,74,11,4,0,2,68,0,1.0,0.07,2836,52,Asia,74,4,59,139,162,175,136,129,190,04-19-2020
95,95,Namibia,16,0,0,0,3,13,0,6.0,0.0,362,142,Africa,16,0,5,177,173,165,66,189,168,04-19-2020
96,96,Nepal,16,0,0,0,1,15,0,0.5,0.0,6299,216,Asia,16,0,11,142,161,160,170,98,150,04-19-2020
97,97,Netherlands,28153,734,3134,189,250,24769,1279,1643.0,183.0,134972,7877,Europe,27419,2945,14824,13,15,8,9,19,17,04-19-2020
98,98,Nicaragua,9,0,1,0,4,4,0,1.0,0.2,0,0,America,12,1,7,117,96,101,104,74,71,04-19-2020
99,99,Niger,570,0,14,0,90,466,0,24.0,0.6,4427,183,Africa,570,14,550,190,184,188,185,177,170,04-19-2020
100,100,Nigeria,373,0,11,0,99,263,2,2.0,0.05,5000,24,Africa,373,11,242,163,188,184,176,175,187,04-19-2020
101,101,Norway,6740,117,145,6,32,6563,59,1243.0,27.0,130216,24020,Europe,6566,127,2119,15,4,3,16,18,11,04-19-2020
102,102,Oman,910,97,4,0,131,775,3,178.0,0.8,0,0,Asia,910,4,718,72,59,59,62,1,8,04-19-2020
103,103,Pakistan,5988,151,107,11,1446,4435,46,27.0,0.5,73439,332,Asia,5988,107,3949,124,183,133,142,85,122,04-19-2020
104,104,Panama,3574,0,95,0,72,3407,106,828.0,22.0,16053,3720,America,3574,95,2393,47,93,70,53,67,95,04-19-2020
105,105,Paraguay,161,2,8,1,23,130,1,23.0,1.0,3640,510,America,161,8,92,71,57,73,91,52,57,04-19-2020
106,106,Peru,10303,0,230,0,2869,7204,132,312.0,7.0,102216,3100,America,10303,230,9238,105,103,115,78,119,129,04-19-2020
107,107,Philippines,5453,230,349,14,353,4751,1,50.0,3.0,45486,415,Asia,5223,335,3139,113,50,54,124,126,60,04-19-2020
108,108,Poland,7582,380,286,23,668,6628,160,200.0,8.0,156493,4135,Europe,7202,263,4891,45,5,34,58,89,50,04-19-2020
109,109,Portugal,18091,643,599,32,383,17109,208,1774.0,59.0,191680,18798,Europe,17448,567,10005,29,34,32,28,13,12,04-19-2020
110,110,Qatar,3711,283,7,0,406,3298,37,1288.0,2.0,54484,18911,Asia,3428,7,2647,66,55,47,27,53,44,04-19-2020
111,111,Romania,7216,337,362,11,1217,5637,245,375.0,19.0,74827,3890,Europe,6879,344,4634,80,78,72,107,111,99,04-19-2020
112,112,Russia,24490,3388,198,28,1986,22306,8,168.0,1.0,1517992,10402,Europe,21102,170,18765,91,69,100,75,127,130,04-19-2020
113,113,Rwanda,134,0,0,0,49,85,0,10.0,0.0,6237,482,Africa,134,0,59,185,185,171,177,181,172,04-19-2020
114,114,Senegal,314,15,2,0,190,122,1,19.0,0.1,0,0,Africa,299,2,124,151,105,118,143,132,59,04-19-2020
115,115,Seychelles,11,0,0,0,0,11,0,112.0,0.0,0,0,Africa,11,0,1,108,73,83,52,83,56,04-19-2020
116,116,Singapore,3699,447,10,0,652,3037,29,632.0,2.0,72680,12423,Asia,3252,10,2373,30,29,27,38,14,6,04-19-2020
117,117,Slovakia,863,28,6,4,151,706,5,158.0,1.0,31491,5768,Europe,835,2,472,42,39,39,45,88,62,04-19-2020
118,118,Slovenia,1248,28,61,5,165,1022,34,600.0,29.0,37114,17852,Europe,1220,56,406,34,23,29,29,62,38,04-19-2020
119,119,Somalia,60,0,2,0,2,56,2,4.0,0.1,0,0,Africa,60,2,57,173,179,189,191,154,179,04-19-2020
120,120,Spain,177633,3573,18579,324,70853,88201,7371,3799.0,397.0,600000,12833,Europe,172541,18056,78124,5,11,19,24,6,7,04-19-2020
121,121,Sudan,32,0,5,0,4,23,0,0.7,0.1,0,0,Africa,32,5,25,154,159,148,169,149,134,04-19-2020
122,122,Suriname,10,0,1,0,6,3,0,17.0,2.0,0,0,America,10,1,0,77,94,105,72,77,110,04-19-2020
123,123,Sweden,11927,482,1203,170,381,10343,954,1181.0,119.0,74600,7387,Europe,11445,1033,7010,4,28,4,7,21,23,04-19-2020
124,124,Switzerland,26336,400,1226,52,14700,10410,386,3043.0,142.0,199000,22993,Europe,25753,900,9645,8,10,2,2,26,20,04-19-2020
125,125,Syria,29,0,2,0,5,22,0,2.0,0.1,0,0,Asia,29,2,19,114,107,112,119,91,108,04-19-2020
126,126,Thailand,2643,30,43,2,1497,1103,61,38.0,0.6,100498,1440,Asia,2643,43,992,99,74,57,64,102,47,04-19-2020
127,127,Togo,81,4,3,0,35,43,0,10.0,0.4,3036,367,Africa,77,3,43,159,170,156,180,159,152,04-19-2020
128,128,Tunisia,747,0,34,0,43,670,89,63.0,3.0,12415,1050,Africa,747,34,385,90,114,77,79,46,52,04-19-2020
129,129,Turkey,65111,0,1403,0,4799,58909,1809,772.0,17.0,443626,5260,Asia,65111,1403,51580,73,109,96,82,33,70,04-19-2020
130,130,Uganda,55,0,0,0,12,43,0,1.0,0.0,6661,146,Africa,55,0,11,186,138,162,168,179,149,04-19-2020
131,131,Ukraine,3764,392,108,10,143,3513,45,86.0,2.0,39084,894,Europe,3372,98,2823,70,47,60,111,101,79,04-19-2020
132,132,Uruguay,492,0,8,0,260,224,14,142.0,2.0,9929,2858,America,533,8,195,37,68,50,33,50,65,04-19-2020
133,133,Uzbekistan,1275,110,4,0,107,1164,8,38.0,0.1,70000,2091,Asia,1165,4,992,100,144,109,120,112,117,04-19-2020
134,134,Venezuela,197,8,9,0,111,77,6,7.0,0.3,225009,7913,America,193,9,58,52,76,65,68,29,54,04-19-2020
135,135,Vietnam,267,1,0,0,171,96,8,3.0,0.0,132771,1364,Asia,274,0,45,116,104,140,147,130,160,04-19-2020
136,136,Yemen,1,0,0,0,0,1,0,0.03,0.0,0,0,Asia,1,0,1,141,165,146,182,82,120,04-19-2020
137,137,Zambia,48,3,2,0,30,16,1,3.0,0.1,1696,92,Africa,45,2,10,188,171,174,148,190,182,04-19-2020
138,138,Zimbabwe,18,1,3,0,1,14,0,1.0,0.2,665,45,Africa,17,3,9,184,98,147,110,191,155,04-19-2020
