,Unnamed: 0,CountryOther,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,SeriousCritical,TotCases-1Mpop,Deaths-1M pop,TotalTests,Tests-1M pop,Region,Cases,Deaths,Confirmed cases in the last 14 days,Attainment of goals / Health / Level (DALE),Attainment of goals / Health / Distribution,Attainment of goals / Health / Overall goal attainment,Health expenditure per capita in international dollars,Performance / On level of health,Performance / Overall health system performance,date
54,54,Guyana,73,0,7,0,12,54,5,93.0,9.0,375,477,America,73,8,33,98,126,116,109,104,128,04-25-2020
55,55,Haiti,72,0,6,1,6,60,0,6.0,0.5,719,63,America,72,5,41,153,152,145,155,139,138,04-25-2020
56,56,Honduras,591,29,55,8,58,478,10,60.0,6.0,3457,349,America,591,47,199,92,119,129,100,48,131,04-25-2020
57,57,Hungary,2443,60,262,12,458,1723,61,253.0,27.0,60801,6294,Europe,2443,262,1133,62,40,43,59,105,66,04-25-2020
58,58,Iceland,1790,1,10,0,1570,210,4,5246.0,29.0,45971,134716,Europe,1789,10,114,19,24,16,14,27,15,04-25-2020
59,59,India,26283,1836,825,45,5939,19519,0,19.0,0.6,579957,420,Asia,24506,775,17059,19,13,121,133,118,112,04-25-2020
60,60,Indonesia,8607,396,720,31,1042,6845,0,31.0,3.0,67828,248,Asia,8211,689,4699,103,156,106,154,90,92,04-25-2020
61,61,Iran,89328,1134,5650,76,68193,15485,3096,1064.0,67.0,410075,4882,Asia,88194,5574,20002,96,113,114,94,58,93,04-25-2020
62,62,Iraq,1763,55,86,0,1224,453,0,44.0,2.0,68224,1696,Asia,1708,86,429,126,130,124,117,75,103,04-25-2020
63,63,Ireland,18561,377,1063,49,9233,8265,142,3759.0,215.0,127319,25785,Europe,18184,829,10095,27,13,25,25,32,19,04-25-2020
64,64,Israel,15148,90,198,4,6159,8791,130,1750.0,23.0,302691,34971,Asia,15058,194,4650,23,7,24,19,40,28,04-25-2020
65,65,Italy,195351,2357,26384,415,63120,105847,2102,3231.0,436.0,1707743,28245,Europe,192994,25969,45417,6,14,11,11,3,2,04-25-2020
66,66,Jamaica,288,31,7,0,28,253,0,97.0,2.0,2518,850,America,288,7,223,36,87,69,89,8,53,04-25-2020
67,67,Japan,12829,117,345,0,1530,10954,263,101.0,3.0,141600,1120,Asia,12892,334,7545,1,3,1,13,9,10,04-25-2020
68,68,Jordan,444,3,7,0,332,105,5,44.0,0.7,63737,6247,Asia,441,7,69,101,83,84,98,100,83,04-25-2020
69,69,Kazakhstan,2601,185,25,0,646,1930,31,139.0,1.0,180502,9613,Asia,2482,25,1642,122,52,62,112,135,64,04-25-2020
70,70,Kenya,343,7,14,0,98,231,2,6.0,0.3,17000,316,Africa,336,14,147,162,135,142,152,178,140,04-25-2020
71,71,Kuwait,2892,278,19,4,656,2217,58,677.0,4.0,0,0,Asia,2614,15,1621,68,54,46,41,68,45,04-25-2020
72,72,Kyrgyzstan,665,9,8,0,345,312,11,102.0,1.0,39615,6072,Asia,665,8,326,123,122,135,146,134,151,04-25-2020
73,73,Laos,19,0,0,0,7,12,0,3.0,0.0,1661,228,Asia,19,0,3,147,147,154,157,155,165,04-25-2020
74,74,Latvia,804,20,12,0,267,525,6,426.0,6.0,45743,24251,Europe,784,12,172,82,56,67,77,121,105,04-25-2020
75,75,Lebanon,704,8,24,2,143,537,44,103.0,4.0,26467,3878,Asia,696,22,87,95,88,93,46,97,91,04-25-2020
76,76,Liberia,120,3,11,3,25,84,0,24.0,2.0,0,0,Africa,117,8,80,181,191,187,181,176,186,04-25-2020
77,77,Libya,61,0,2,0,18,41,0,9.0,0.3,1461,213,Africa,61,2,37,107,102,97,84,94,87,04-25-2020
78,78,Lithuania,1426,16,41,1,460,925,17,524.0,15.0,98948,36347,Europe,1410,40,411,63,48,52,71,93,73,04-25-2020
79,79,Luxembourg,3711,16,85,0,3088,538,26,5928.0,136.0,38514,61526,Europe,3695,85,472,18,22,5,5,31,16,04-25-2020
80,80,Madagascar,123,1,0,0,62,61,1,4.0,0.0,2357,85,Africa,122,0,20,172,168,167,190,173,159,04-25-2020
81,81,Malawi,33,0,3,0,4,26,1,2.0,0.2,617,32,Africa,33,3,24,189,187,182,161,187,185,04-25-2020
82,82,Malaysia,5742,51,98,2,3762,1882,36,177.0,3.0,126970,3923,Asia,5691,96,1345,89,49,55,93,86,49,04-25-2020
83,83,Maldives,141,12,0,0,17,124,2,261.0,0.0,5296,9798,Asia,128,0,109,130,134,128,76,147,147,04-25-2020
84,84,Mali,370,45,21,0,91,258,0,18.0,1.0,2172,107,Africa,325,21,238,183,180,178,179,170,163,04-25-2020
85,85,Malta,448,1,4,1,249,195,2,1015.0,9.0,27981,63371,Europe,447,3,97,21,38,31,37,2,5,04-25-2020
86,86,Mauritania,7,0,1,0,6,0,0,2.0,0.2,1032,222,Africa,7,1,0,158,163,169,141,151,162,04-25-2020
87,87,Mauritius,331,0,9,0,295,27,3,260.0,7.0,13374,10516,Africa,331,9,13,78,77,90,69,113,84,04-25-2020
88,88,Mexico,12872,1239,1221,152,7149,4502,378,100.0,9.0,51297,398,America,12872,1221,9028,55,65,51,55,63,61,04-25-2020
89,89,Moldova,3304,194,94,10,825,2385,212,819.0,23.0,11763,2916,Europe,3110,87,1672,88,64,91,108,106,101,04-25-2020
90,90,Monaco,94,0,4,0,42,48,1,2395.0,102.0,0,0,Europe,94,4,4,9,30,18,12,12,13,04-25-2020
91,91,Mongolia,37,1,0,0,9,28,0,11.0,0.0,7292,2224,Asia,36,0,20,131,148,136,145,138,145,04-25-2020
92,92,Morocco,3897,139,159,1,537,3201,1,106.0,4.0,25443,689,Africa,3758,158,2310,110,111,94,99,17,29,04-25-2020
93,93,Mozambique,70,5,0,0,12,58,0,2.0,0.0,1575,50,Africa,65,0,45,180,190,185,160,168,184,04-25-2020
94,94,Myanmar,144,0,5,0,10,129,0,3.0,0.09,6256,115,Asia,144,5,116,139,162,175,136,129,190,04-25-2020
95,95,Namibia,16,0,0,0,7,9,0,6.0,0.0,675,266,Africa,16,0,0,177,173,165,66,189,168,04-25-2020
96,96,Nepal,49,0,0,0,12,37,0,2.0,0.0,49336,1693,Asia,49,0,40,142,161,160,170,98,150,04-25-2020
97,97,Netherlands,37190,655,4409,120,0,32531,959,2170.0,257.0,187000,10913,Europe,36535,4289,13438,13,15,8,9,19,17,04-25-2020
98,98,Nicaragua,12,1,3,0,7,2,0,2.0,0.5,0,0,America,11,3,4,117,96,101,104,74,71,04-25-2020
99,99,Niger,684,3,27,3,325,332,0,28.0,1.0,5013,207,Africa,681,24,243,190,184,188,185,177,170,04-25-2020
100,100,Nigeria,1095,0,32,0,208,855,2,5.0,0.2,10061,49,Africa,1095,32,790,163,188,184,176,175,187,04-25-2020
101,101,Norway,7493,30,201,2,32,7260,50,1382.0,37.0,155125,28614,Europe,7408,191,1164,15,4,3,16,18,11,04-25-2020
102,102,Oman,1905,115,10,0,329,1566,3,373.0,2.0,0,0,Asia,1790,10,1306,72,59,59,62,1,8,04-25-2020
103,103,Pakistan,12644,704,268,15,2755,9621,111,57.0,1.0,138147,625,Asia,11940,253,7152,124,183,133,142,85,122,04-25-2020
104,104,Panama,5338,172,154,8,319,4865,87,1237.0,36.0,24304,5633,America,5338,154,2364,47,93,70,53,67,95,04-25-2020
105,105,Paraguay,223,3,9,0,78,136,1,31.0,1.0,6917,970,America,223,9,90,71,57,73,91,52,57,04-25-2020
106,106,Peru,25331,3683,700,66,7797,16834,545,768.0,21.0,218195,6618,America,21648,634,15751,105,103,115,78,119,129,04-25-2020
107,107,Philippines,7294,102,494,17,792,6008,1,67.0,5.0,81292,742,Asia,7192,477,3116,113,50,54,124,126,60,04-25-2020
108,108,Poland,11273,381,524,30,2126,8623,160,298.0,14.0,278994,7372,Europe,10892,494,4937,45,5,34,58,89,50,04-25-2020
109,109,Portugal,23392,595,880,26,1277,21235,186,2294.0,86.0,330512,32414,Europe,22797,854,7325,29,34,32,28,13,12,04-25-2020
110,110,Qatar,9358,833,10,0,929,8419,72,3248.0,3.0,79705,27665,Asia,8525,10,6013,66,55,47,27,53,44,04-25-2020
111,111,Romania,10635,218,601,34,2890,7144,235,553.0,31.0,126645,6583,Europe,10417,552,4950,80,78,72,107,111,99,04-25-2020
112,112,Russia,74588,5966,681,66,6250,67657,2300,511.0,5.0,2721500,18649,Europe,68622,615,56705,91,69,100,75,127,130,04-25-2020
113,113,Rwanda,176,0,0,0,87,89,0,14.0,0.0,6959,537,Africa,176,0,58,185,185,171,177,181,172,04-25-2020
114,114,Senegal,614,69,7,0,276,331,1,37.0,0.4,466,28,Africa,545,7,280,151,105,118,143,132,59,04-25-2020
115,115,Seychelles,11,0,0,0,6,5,0,112.0,0.0,0,0,Africa,11,0,1,108,73,83,52,83,56,04-25-2020
116,116,Singapore,12693,618,12,0,1002,11679,24,2170.0,2.0,121774,20815,Asia,11178,12,9269,30,29,27,38,14,6,04-25-2020
117,117,Slovakia,1373,13,17,0,386,970,7,251.0,3.0,66089,12105,Europe,1360,17,645,42,39,39,45,88,62,04-25-2020
118,118,Slovenia,1388,15,81,1,219,1088,23,668.0,39.0,48179,23175,Europe,1373,80,213,34,23,29,29,62,38,04-25-2020
119,119,Somalia,390,62,18,2,8,364,2,25.0,1.0,0,0,Africa,328,16,307,173,179,189,191,154,179,04-25-2020
120,120,Spain,223759,3995,22902,378,95708,105149,7705,4786.0,490.0,930230,19896,Europe,219764,22524,62742,5,11,19,24,6,7,04-25-2020
121,121,Sudan,213,39,17,1,19,177,0,5.0,0.4,0,0,Africa,174,16,159,154,159,148,169,149,134,04-25-2020
122,122,Suriname,10,0,1,0,7,2,0,17.0,2.0,404,689,America,10,1,0,77,94,105,72,77,110,04-25-2020
123,123,Sweden,18177,610,2192,40,1005,14980,547,1800.0,217.0,94500,9357,Europe,17567,2152,7882,4,28,4,7,21,23,04-25-2020
124,124,Switzerland,28894,217,1599,10,21300,5995,204,3339.0,185.0,245300,28343,Europe,28595,1308,4367,8,10,2,2,26,20,04-25-2020
125,125,Syria,42,0,3,0,11,28,0,2.0,0.2,0,0,Asia,42,3,23,114,107,112,119,91,108,04-25-2020
126,126,Thailand,2907,53,51,1,2547,309,61,42.0,0.7,142589,2043,Asia,2854,50,336,99,74,57,64,102,47,04-25-2020
127,127,Togo,96,6,6,0,62,28,0,12.0,0.7,5584,675,Africa,90,6,14,159,170,156,180,159,152,04-25-2020
128,128,Tunisia,939,17,38,0,207,694,19,79.0,3.0,20408,1727,Africa,922,38,251,90,114,77,79,46,52,04-25-2020
129,129,Turkey,107773,2861,2706,106,25582,79485,1782,1278.0,32.0,868565,10298,Asia,104912,2600,57883,73,109,96,82,33,70,04-25-2020
130,130,Uganda,75,0,0,0,46,29,0,2.0,0.0,18921,414,Africa,75,0,22,186,138,162,168,179,149,04-25-2020
131,131,Ukraine,8125,478,201,8,782,7142,104,186.0,5.0,83577,1911,Europe,8125,201,5922,70,47,60,111,101,79,04-25-2020
132,132,Uruguay,563,0,12,0,369,182,9,162.0,3.0,15834,4558,America,563,12,117,37,68,50,33,50,65,04-25-2020
133,133,Uzbekistan,1862,58,8,0,707,1147,8,56.0,0.2,210000,6274,Asia,1836,8,1212,100,144,109,120,112,117,04-25-2020
134,134,Venezuela,318,0,10,0,132,176,4,11.0,0.4,394125,13860,America,318,10,143,52,76,65,68,29,54,04-25-2020
135,135,Vietnam,270,0,0,0,225,45,8,3.0,0.0,206253,2119,Asia,272,0,14,116,104,140,147,130,160,04-25-2020
136,136,Yemen,1,0,0,0,1,0,0,0.03,0.0,120,4,Asia,1,0,0,141,165,146,182,82,120,04-25-2020
137,137,Zambia,84,0,3,0,37,44,1,5.0,0.2,2586,141,Africa,84,3,44,188,171,174,148,190,182,04-25-2020
138,138,Zimbabwe,29,0,4,0,2,23,0,2.0,0.3,5450,367,Africa,29,4,18,184,98,147,110,191,155,04-25-2020
