,Unnamed: 0,CountryOther,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,SeriousCritical,TotCases-1Mpop,Deaths-1M pop,TotalTests,Tests-1M pop,Region,Cases,Deaths,Confirmed cases in the last 14 days,Attainment of goals / Health / Level (DALE),Attainment of goals / Health / Distribution,Attainment of goals / Health / Overall goal attainment,Health expenditure per capita in international dollars,Performance / On level of health,Performance / Overall health system performance,date
78,78,Lithuania,1091,21,30,1,138,923,14,401.0,11.0,44677,16412,Europe,1070,24,537,63,48,52,71,93,73,04-20-2020
79,79,Luxembourg,3373,66,69,2,526,2778,33,5388.0,110.0,30723,49080,Europe,3307,67,1129,18,22,5,5,31,16,04-20-2020
80,80,Madagascar,110,2,0,0,29,81,1,4.0,0.0,0,0,Africa,108,0,62,172,168,167,190,173,159,04-20-2020
81,81,Malawi,16,0,2,0,0,14,1,0.8,0.1,343,18,Africa,16,2,16,189,187,182,161,187,185,04-20-2020
82,82,Malaysia,5072,85,83,1,2647,2342,56,157.0,3.0,87183,2694,Asia,4987,82,2361,89,49,55,93,86,49,04-20-2020
83,83,Maldives,22,2,0,0,16,6,0,41.0,0.0,2899,5363,Asia,21,0,3,130,134,128,76,147,147,04-20-2020
84,84,Mali,148,4,13,0,34,101,0,7.0,0.6,0,0,Africa,144,13,126,183,180,178,179,170,163,04-20-2020
85,85,Malta,399,6,3,0,44,352,4,904.0,7.0,20139,45611,Europe,393,3,226,21,38,31,37,2,5,04-20-2020
86,86,Mauritania,7,0,1,0,2,4,0,2.0,0.2,593,128,Africa,7,1,2,158,163,169,141,151,162,04-20-2020
87,87,Mauritius,324,0,9,0,65,250,3,255.0,7.0,8279,6510,Africa,324,9,181,78,77,90,69,113,84,04-20-2020
88,88,Mexico,5399,385,406,74,2125,2868,207,42.0,3.0,40091,311,America,5399,406,4184,55,65,51,55,63,61,04-20-2020
89,89,Moldova,2049,115,46,5,171,1832,80,508.0,11.0,6271,1555,Europe,1934,40,1581,88,64,91,108,106,101,04-20-2020
90,90,Monaco,93,0,3,2,12,78,2,2370.0,76.0,0,0,Europe,93,2,41,9,30,18,12,12,13,04-20-2020
91,91,Mongolia,30,0,0,0,5,25,0,9.0,0.0,1000,305,Asia,30,0,18,131,148,136,145,138,145,04-20-2020
92,92,Morocco,2024,136,127,1,229,1668,1,55.0,3.0,10392,282,Africa,1888,126,1271,110,111,94,99,17,29,04-20-2020
93,93,Mozambique,29,1,0,0,2,27,0,0.9,0.0,793,25,Africa,28,0,20,180,190,185,160,168,184,04-20-2020
94,94,Myanmar,74,11,4,0,2,68,0,1.0,0.07,2836,52,Asia,74,4,59,139,162,175,136,129,190,04-20-2020
95,95,Namibia,16,0,0,0,3,13,0,6.0,0.0,362,142,Africa,16,0,5,177,173,165,66,189,168,04-20-2020
96,96,Nepal,16,0,0,0,1,15,0,0.5,0.0,6299,216,Asia,16,0,11,142,161,160,170,98,150,04-20-2020
97,97,Netherlands,28153,734,3134,189,250,24769,1279,1643.0,183.0,140845,8220,Europe,27419,2945,14824,13,15,8,9,19,17,04-20-2020
98,98,Nicaragua,9,0,1,0,4,4,0,1.0,0.2,0,0,America,12,1,7,117,96,101,104,74,71,04-20-2020
99,99,Niger,584,14,14,0,90,480,0,24.0,0.6,4427,183,Africa,570,14,550,190,184,188,185,177,170,04-20-2020
100,100,Nigeria,407,34,12,1,128,267,2,2.0,0.06,5000,24,Africa,373,11,242,163,188,184,176,175,187,04-20-2020
101,101,Norway,6740,117,150,11,32,6558,64,1243.0,28.0,130216,24020,Europe,6566,127,2119,15,4,3,16,18,11,04-20-2020
102,102,Oman,910,97,4,0,131,775,3,178.0,0.8,0,0,Asia,910,4,718,72,59,59,62,1,8,04-20-2020
103,103,Pakistan,6383,546,111,15,1446,4826,46,29.0,0.5,73439,332,Asia,5988,107,3949,124,183,133,142,85,122,04-20-2020
104,104,Panama,3574,0,95,0,72,3407,106,828.0,22.0,16053,3720,America,3574,95,2393,47,93,70,53,67,95,04-20-2020
105,105,Paraguay,161,2,8,1,23,130,1,23.0,1.0,3888,545,America,161,8,92,71,57,73,91,52,57,04-20-2020
106,106,Peru,11475,1172,254,24,3108,8113,146,348.0,8.0,109385,3318,America,10303,230,9238,105,103,115,78,119,129,04-20-2020
107,107,Philippines,5453,230,349,14,353,4751,1,50.0,3.0,45486,415,Asia,5223,335,3139,113,50,54,124,126,60,04-20-2020
108,108,Poland,7582,380,286,23,668,6628,160,200.0,8.0,156493,4135,Europe,7202,263,4891,45,5,34,58,89,50,04-20-2020
109,109,Portugal,18091,643,599,32,383,17109,208,1774.0,59.0,208314,20430,Europe,17448,567,10005,29,34,32,28,13,12,04-20-2020
110,110,Qatar,3711,283,7,0,406,3298,37,1288.0,2.0,54484,18911,Asia,3428,7,2647,66,55,47,27,53,44,04-20-2020
111,111,Romania,7216,337,372,21,1217,5627,245,375.0,19.0,74827,3890,Europe,6879,344,4634,80,78,72,107,111,99,04-20-2020
112,112,Russia,24490,3388,198,28,1986,22306,8,168.0,1.0,1517992,10402,Europe,21102,170,18765,91,69,100,75,127,130,04-20-2020
113,113,Rwanda,136,2,0,0,54,82,0,11.0,0.0,6237,482,Africa,134,0,59,185,185,171,177,181,172,04-20-2020
114,114,Senegal,314,15,2,0,190,122,1,19.0,0.1,0,0,Africa,299,2,124,151,105,118,143,132,59,04-20-2020
115,115,Seychelles,11,0,0,0,0,11,0,112.0,0.0,0,0,Africa,11,0,1,108,73,83,52,83,56,04-20-2020
116,116,Singapore,3699,447,10,0,652,3037,29,632.0,2.0,72680,12423,Asia,3252,10,2373,30,29,27,38,14,6,04-20-2020
117,117,Slovakia,863,28,6,4,151,706,5,158.0,1.0,31491,5768,Europe,835,2,472,42,39,39,45,88,62,04-20-2020
118,118,Slovenia,1248,28,61,5,165,1022,34,600.0,29.0,37114,17852,Europe,1220,56,406,34,23,29,29,62,38,04-20-2020
119,119,Somalia,80,20,5,3,2,73,2,5.0,0.3,0,0,Africa,60,2,57,173,179,189,191,154,179,04-20-2020
120,120,Spain,177644,3584,18708,453,70853,88083,7371,3799.0,400.0,650755,13918,Europe,172541,18056,78124,5,11,19,24,6,7,04-20-2020
121,121,Sudan,32,0,5,0,4,23,0,0.7,0.1,0,0,Africa,32,5,25,154,159,148,169,149,134,04-20-2020
122,122,Suriname,10,0,1,0,6,3,0,17.0,2.0,0,0,America,10,1,0,77,94,105,72,77,110,04-20-2020
123,123,Sweden,11927,482,1203,170,381,10343,954,1181.0,119.0,74600,7387,Europe,11445,1033,7010,4,28,4,7,21,23,04-20-2020
124,124,Switzerland,26336,400,1239,65,15400,9697,386,3043.0,143.0,199000,22993,Europe,25753,900,9645,8,10,2,2,26,20,04-20-2020
125,125,Syria,33,4,2,0,5,26,0,2.0,0.1,0,0,Asia,29,2,19,114,107,112,119,91,108,04-20-2020
126,126,Thailand,2643,30,43,2,1497,1103,61,38.0,0.6,100498,1440,Asia,2643,43,992,99,74,57,64,102,47,04-20-2020
127,127,Togo,81,4,3,0,35,43,0,10.0,0.4,3036,367,Africa,77,3,43,159,170,156,180,159,152,04-20-2020
128,128,Tunisia,780,33,35,1,43,702,89,66.0,3.0,13137,1112,Africa,747,34,385,90,114,77,79,46,52,04-20-2020
129,129,Turkey,69392,4281,1518,115,5674,62200,1820,823.0,18.0,477716,5664,Asia,65111,1403,51580,73,109,96,82,33,70,04-20-2020
130,130,Uganda,55,0,0,0,12,43,0,1.0,0.0,7693,168,Africa,55,0,11,186,138,162,168,179,149,04-20-2020
131,131,Ukraine,3764,392,108,10,143,3513,45,86.0,2.0,39084,894,Europe,3372,98,2823,70,47,60,111,101,79,04-20-2020
132,132,Uruguay,492,0,8,0,260,224,14,142.0,2.0,9929,2858,America,533,8,195,37,68,50,33,50,65,04-20-2020
133,133,Uzbekistan,1302,137,4,0,107,1191,8,39.0,0.1,70000,2091,Asia,1165,4,992,100,144,109,120,112,117,04-20-2020
134,134,Venezuela,197,8,9,0,111,77,6,7.0,0.3,225009,7913,America,193,9,58,52,76,65,68,29,54,04-20-2020
135,135,Vietnam,267,1,0,0,171,96,8,3.0,0.0,135938,1397,Asia,274,0,45,116,104,140,147,130,160,04-20-2020
136,136,Yemen,1,0,0,0,0,1,0,0.03,0.0,0,0,Asia,1,0,1,141,165,146,182,82,120,04-20-2020
137,137,Zambia,48,3,2,0,30,16,1,3.0,0.1,1696,92,Africa,45,2,10,188,171,174,148,190,182,04-20-2020
138,138,Zimbabwe,23,6,3,0,1,19,0,2.0,0.2,716,48,Africa,17,3,9,184,98,147,110,191,155,04-20-2020
